transaction_id,user_id,product_id,date,quantity,total_amount,cost_amount
8199,822,48,2025-08-24 14:23:21.686312,1,224.09,134.454
8200,634,19,2025-11-16 14:23:21.686312,3,132.3,79.38
8201,392,3,2025-02-02 14:23:21.686312,5,1044.4499999999998,626.67
8202,889,36,2025-10-27 14:23:21.686312,1,404.45,242.67
8203,703,33,2025-06-23 14:23:21.686312,5,641.4,384.84000000000003
8204,403,2,2025-12-25 14:23:21.686312,3,1079.1299999999999,647.478
8205,186,39,2025-11-11 14:23:21.686312,4,151.88,91.128
8206,844,50,2025-10-15 14:23:21.686312,2,591.56,354.936
8207,430,23,2025-12-29 14:23:21.686312,1,57.05,34.23
8208,206,41,2025-08-12 14:23:21.686312,4,1663.76,998.256
8209,990,22,2025-11-12 14:23:21.686312,4,1581.04,948.6239999999999
8210,900,29,2025-09-16 14:23:21.686312,3,151.85999999999999,91.11599999999999
8211,85,19,2025-05-08 14:23:21.686312,3,132.3,79.38
8212,815,11,2025-06-04 14:23:21.686312,2,44.16,26.496
8213,464,26,2025-12-12 14:23:21.686312,5,2160.2000000000003,1296.12
8214,300,40,2025-08-18 14:23:21.686312,3,243.75,146.25
8215,486,21,2025-10-27 14:23:21.686312,3,1011.6600000000001,606.9960000000001
8216,107,44,2025-06-27 14:23:21.686312,3,1078.23,646.9380000000001
8217,483,42,2025-12-07 14:23:21.686312,2,812.24,487.344
8218,391,20,2025-04-04 14:23:21.686312,5,466.04999999999995,279.63
8219,215,34,2025-12-22 14:23:21.686312,5,1561.55,936.93
8220,537,9,2025-05-02 14:23:21.686312,5,1553.75,932.25
8221,576,37,2025-09-04 14:23:21.686312,5,2017.15,1210.29
8222,538,31,2025-01-10 14:23:21.686312,2,774.56,464.73599999999993
8223,459,23,2025-11-07 14:23:21.686312,5,285.25,171.14999999999998
8224,898,2,2025-10-20 14:23:21.686312,5,1798.55,1079.1299999999999
8225,384,1,2025-03-26 14:23:21.686312,5,117.15,70.28999999999999
8226,556,14,2025-11-11 14:23:21.686312,3,959.58,575.748
8227,165,21,2025-12-16 14:23:21.686312,1,337.22,202.33200000000002
8228,909,35,2025-04-20 14:23:21.686312,2,631.26,378.756
8229,341,42,2025-11-16 14:23:21.686312,5,2030.6,1218.36
8230,382,20,2025-04-18 14:23:21.686312,4,372.84,223.70399999999998
8231,303,48,2025-04-21 14:23:21.686312,5,1120.45,672.27
8232,952,24,2025-04-09 14:23:21.686312,3,658.29,394.97399999999993
8233,465,43,2025-07-13 14:23:21.686312,4,70.88,42.528
8234,336,32,2025-06-03 14:23:21.686312,3,935.8199999999999,561.492
8235,877,44,2026-01-02 14:23:21.686312,3,1078.23,646.9380000000001
8236,110,15,2025-10-21 14:23:21.686312,5,553.05,331.83
8237,933,40,2025-02-05 14:23:21.686312,3,243.75,146.25
8238,923,48,2025-09-11 14:23:21.686312,5,1120.45,672.27
8239,733,19,2025-08-10 14:23:21.686312,3,132.3,79.38
8240,977,1,2025-05-18 14:23:21.686312,2,46.86,28.116
8241,197,12,2025-09-26 14:23:21.686312,1,489.54,293.724
8242,195,8,2025-05-11 14:23:21.686312,1,233.1,139.85999999999999
8243,743,16,2025-06-12 14:23:21.686312,5,375.75,225.45000000000002
8244,623,31,2025-10-18 14:23:21.686312,2,774.56,464.73599999999993
8245,103,2,2025-07-21 14:23:21.686312,1,359.71,215.826
8246,326,47,2025-03-30 14:23:21.686312,3,774.96,464.976
8247,280,2,2025-10-07 14:23:21.686312,1,359.71,215.826
8248,155,6,2025-04-08 14:23:21.686312,1,258.44,155.064
8249,55,17,2025-12-13 14:23:21.686312,3,1000.17,600.102
8250,729,47,2025-07-20 14:23:21.686312,5,1291.6,774.9599999999999
8251,568,15,2025-06-24 14:23:21.686312,2,221.22,132.732
8252,902,49,2025-02-24 14:23:21.686312,5,363.8,218.28
8253,33,49,2025-03-22 14:23:21.686312,3,218.28000000000003,130.968
8254,14,35,2025-02-03 14:23:21.686312,1,315.63,189.378
8255,217,43,2025-11-05 14:23:21.686312,1,17.72,10.632
8256,350,13,2025-11-13 14:23:21.686312,4,803.8,482.28
8257,627,20,2025-05-18 14:23:21.686312,2,186.42,111.85199999999999
8258,980,14,2025-09-14 14:23:21.686312,2,639.72,383.832
8259,692,6,2025-10-05 14:23:21.686312,4,1033.76,620.256
8260,432,28,2025-12-10 14:23:21.686312,2,279.08,167.44799999999998
8261,378,10,2025-02-06 14:23:21.686312,4,1098.76,659.256
8262,648,50,2025-04-15 14:23:21.686312,2,591.56,354.936
8263,462,3,2025-08-21 14:23:21.686312,1,208.89,125.33399999999999
8264,654,6,2025-02-27 14:23:21.686312,3,775.3199999999999,465.192
8265,411,27,2025-06-17 14:23:21.686312,4,1117.96,670.776
8266,93,13,2025-09-22 14:23:21.686312,3,602.8499999999999,361.71
8267,80,14,2025-10-07 14:23:21.686312,5,1599.3000000000002,959.5799999999999
8268,73,48,2025-11-28 14:23:21.686312,1,224.09,134.454
8269,772,25,2025-03-26 14:23:21.686312,3,570.03,342.018
8270,857,46,2025-06-29 14:23:21.686312,1,406.34,243.80399999999997
8271,340,14,2025-10-19 14:23:21.686312,3,959.58,575.748
8272,686,21,2025-10-30 14:23:21.686312,3,1011.6600000000001,606.9960000000001
8273,877,28,2025-12-12 14:23:21.686312,2,279.08,167.44799999999998
8274,984,16,2025-02-22 14:23:21.686312,3,225.45000000000002,135.27
8275,860,48,2025-10-06 14:23:21.686312,1,224.09,134.454
8276,65,20,2025-05-18 14:23:21.686312,1,93.21,55.925999999999995
8277,937,44,2025-10-02 14:23:21.686312,2,718.82,431.29200000000003
8278,64,26,2025-10-02 14:23:21.686312,5,2160.2000000000003,1296.12
8279,738,12,2025-10-01 14:23:21.686312,3,1468.6200000000001,881.172
8280,546,25,2025-07-01 14:23:21.686312,3,570.03,342.018
8281,746,11,2025-10-03 14:23:21.686312,4,88.32,52.992
8282,139,27,2025-12-12 14:23:21.686312,1,279.49,167.694
8283,967,39,2025-01-08 14:23:21.686312,2,75.94,45.564
8284,925,19,2025-02-16 14:23:21.686312,3,132.3,79.38
8285,687,6,2025-06-19 14:23:21.686312,3,775.3199999999999,465.192
8286,814,47,2025-07-13 14:23:21.686312,2,516.64,309.984
8287,134,35,2025-11-27 14:23:21.686312,1,315.63,189.378
8288,538,34,2025-08-10 14:23:21.686312,5,1561.55,936.93
8289,237,12,2025-07-03 14:23:21.686312,4,1958.16,1174.896
8290,307,16,2025-08-23 14:23:21.686312,5,375.75,225.45000000000002
8291,863,10,2025-08-04 14:23:21.686312,4,1098.76,659.256
8292,323,11,2025-05-18 14:23:21.686312,4,88.32,52.992
8293,852,10,2025-09-03 14:23:21.686312,5,1373.45,824.0699999999999
8294,276,25,2025-05-20 14:23:21.686312,4,760.04,456.02399999999994
8295,585,23,2025-10-02 14:23:21.686312,1,57.05,34.23
8296,842,21,2025-07-16 14:23:21.686312,5,1686.1000000000001,1011.6600000000001
8297,773,24,2025-05-06 14:23:21.686312,4,877.72,526.632
8298,431,42,2025-08-04 14:23:21.686312,1,406.12,243.672
8299,852,26,2025-11-17 14:23:21.686312,2,864.08,518.448
8300,234,19,2025-01-17 14:23:21.686312,3,132.3,79.38
8301,921,38,2025-01-19 14:23:21.686312,1,493.57,296.142
8302,652,19,2025-04-15 14:23:21.686312,1,44.1,26.46
8303,473,29,2025-04-17 14:23:21.686312,3,151.85999999999999,91.11599999999999
8304,727,10,2025-09-23 14:23:21.686312,2,549.38,329.628
8305,675,50,2025-11-17 14:23:21.686312,5,1478.8999999999999,887.3399999999999
8306,231,27,2025-02-12 14:23:21.686312,3,838.47,503.082
8307,333,47,2025-01-06 14:23:21.686312,1,258.32,154.992
8308,244,8,2025-06-14 14:23:21.686312,2,466.2,279.71999999999997
8309,957,15,2025-12-22 14:23:21.686312,5,553.05,331.83
8310,361,40,2025-06-02 14:23:21.686312,1,81.25,48.75
8311,579,28,2025-02-14 14:23:21.686312,4,558.16,334.89599999999996
8312,771,31,2025-08-08 14:23:21.686312,1,387.28,232.36799999999997
8313,859,4,2025-02-10 14:23:21.686312,2,43.34,26.004
8314,121,38,2025-10-25 14:23:21.686312,3,1480.71,888.4259999999999
8315,225,23,2025-07-20 14:23:21.686312,1,57.05,34.23
8316,65,1,2025-05-11 14:23:21.686312,5,117.15,70.28999999999999
8317,165,49,2025-04-22 14:23:21.686312,2,145.52,87.312
8318,440,47,2025-12-25 14:23:21.686312,4,1033.28,619.968
8319,100,40,2025-07-24 14:23:21.686312,1,81.25,48.75
8320,484,39,2025-01-30 14:23:21.686312,4,151.88,91.128
8321,691,33,2025-02-02 14:23:21.686312,3,384.84000000000003,230.904
8322,690,28,2025-03-05 14:23:21.686312,1,139.54,83.72399999999999
8323,628,3,2025-09-07 14:23:21.686312,5,1044.4499999999998,626.67
8324,191,38,2025-12-03 14:23:21.686312,3,1480.71,888.4259999999999
8325,128,42,2025-11-17 14:23:21.686312,5,2030.6,1218.36
8326,979,2,2025-01-20 14:23:21.686312,4,1438.84,863.304
8327,389,18,2025-04-25 14:23:21.686312,5,2477.3500000000004,1486.4099999999999
8328,309,2,2025-03-18 14:23:21.686312,4,1438.84,863.304
8329,815,18,2025-08-26 14:23:21.686312,5,2477.3500000000004,1486.4099999999999
8330,36,27,2025-07-15 14:23:21.686312,1,279.49,167.694
8331,209,50,2025-08-31 14:23:21.686312,5,1478.8999999999999,887.3399999999999
8332,247,45,2025-07-03 14:23:21.686312,1,61.32,36.792
8333,61,46,2025-06-17 14:23:21.686312,3,1219.02,731.4119999999999
8334,970,13,2025-01-09 14:23:21.686312,2,401.9,241.14
8335,418,40,2025-12-03 14:23:21.686312,3,243.75,146.25
8336,663,18,2025-04-25 14:23:21.686312,2,990.94,594.564
8337,800,41,2025-08-15 14:23:21.686312,2,831.88,499.128
8338,254,13,2025-10-18 14:23:21.686312,3,602.8499999999999,361.71
8339,863,18,2025-08-25 14:23:21.686312,1,495.47,297.282
8340,522,41,2025-11-09 14:23:21.686312,5,2079.7,1247.82
8341,609,19,2025-04-21 14:23:21.686312,2,88.2,52.92
8342,833,2,2025-03-08 14:23:21.686312,2,719.42,431.652
8343,736,18,2025-04-09 14:23:21.686312,4,1981.88,1189.128
8344,593,3,2025-03-06 14:23:21.686312,1,208.89,125.33399999999999
8345,940,28,2025-04-08 14:23:21.686312,2,279.08,167.44799999999998
8346,265,19,2025-07-03 14:23:21.686312,2,88.2,52.92
8347,428,33,2025-07-27 14:23:21.686312,3,384.84000000000003,230.904
8348,302,3,2025-06-20 14:23:21.686312,1,208.89,125.33399999999999
8349,408,44,2025-10-24 14:23:21.686312,4,1437.64,862.5840000000001
8350,565,26,2025-11-24 14:23:21.686312,3,1296.1200000000001,777.672
8351,388,19,2025-07-05 14:23:21.686312,3,132.3,79.38
8352,546,13,2025-11-16 14:23:21.686312,1,200.95,120.57
8353,211,10,2025-11-04 14:23:21.686312,4,1098.76,659.256
8354,327,39,2025-08-21 14:23:21.686312,4,151.88,91.128
8355,492,44,2025-12-23 14:23:21.686312,4,1437.64,862.5840000000001
8356,81,43,2025-03-11 14:23:21.686312,4,70.88,42.528
8357,584,2,2025-12-20 14:23:21.686312,4,1438.84,863.304
8358,63,12,2025-09-18 14:23:21.686312,3,1468.6200000000001,881.172
8359,782,3,2025-10-22 14:23:21.686312,1,208.89,125.33399999999999
8360,172,30,2025-05-02 14:23:21.686312,2,353.9,212.33999999999997
8361,478,27,2025-05-15 14:23:21.686312,5,1397.45,838.4699999999999
8362,539,26,2025-02-28 14:23:21.686312,4,1728.16,1036.896
8363,262,4,2025-05-12 14:23:21.686312,4,86.68,52.008
8364,463,35,2025-09-01 14:23:21.686312,5,1578.15,946.8899999999999
8365,597,27,2025-12-18 14:23:21.686312,5,1397.45,838.4699999999999
8366,269,42,2025-01-24 14:23:21.686312,2,812.24,487.344
8367,362,47,2025-05-17 14:23:21.686312,4,1033.28,619.968
8368,101,5,2025-05-12 14:23:21.686312,5,734.4,440.64
8369,45,34,2025-06-01 14:23:21.686312,2,624.62,374.772
8370,980,48,2025-04-23 14:23:21.686312,3,672.27,403.362
8371,819,32,2025-04-28 14:23:21.686312,5,1559.7,935.8199999999999
8372,511,40,2025-05-27 14:23:21.686312,1,81.25,48.75
8373,631,49,2025-07-03 14:23:21.686312,1,72.76,43.656
8374,265,17,2025-06-04 14:23:21.686312,2,666.78,400.068
8375,8,9,2025-03-02 14:23:21.686312,5,1553.75,932.25
8376,901,43,2025-10-15 14:23:21.686312,4,70.88,42.528
8377,642,26,2025-09-28 14:23:21.686312,4,1728.16,1036.896
8378,996,25,2025-07-23 14:23:21.686312,3,570.03,342.018
8379,36,30,2025-03-10 14:23:21.686312,1,176.95,106.16999999999999
8380,557,48,2025-01-09 14:23:21.686312,3,672.27,403.362
8381,23,32,2025-05-21 14:23:21.686312,5,1559.7,935.8199999999999
8382,450,20,2025-05-15 14:23:21.686312,5,466.04999999999995,279.63
8383,907,17,2025-04-17 14:23:21.686312,1,333.39,200.034
8384,758,12,2025-10-01 14:23:21.686312,5,2447.7000000000003,1468.62
8385,996,23,2025-05-28 14:23:21.686312,5,285.25,171.14999999999998
8386,346,49,2025-10-17 14:23:21.686312,1,72.76,43.656
8387,922,14,2025-04-13 14:23:21.686312,3,959.58,575.748
8388,125,19,2025-06-11 14:23:21.686312,2,88.2,52.92
8389,807,5,2025-08-11 14:23:21.686312,4,587.52,352.512
8390,955,35,2025-04-30 14:23:21.686312,3,946.89,568.134
8391,550,9,2025-12-01 14:23:21.686312,1,310.75,186.45
8392,510,1,2025-09-07 14:23:21.686312,5,117.15,70.28999999999999
8393,754,50,2025-01-30 14:23:21.686312,3,887.3399999999999,532.404
8394,528,28,2025-03-16 14:23:21.686312,2,279.08,167.44799999999998
8395,622,5,2025-01-18 14:23:21.686312,3,440.64,264.384
8396,361,45,2025-02-26 14:23:21.686312,1,61.32,36.792
8397,279,19,2025-08-24 14:23:21.686312,4,176.4,105.84
8398,671,48,2025-07-15 14:23:21.686312,5,1120.45,672.27
8399,977,4,2025-11-09 14:23:21.686312,5,108.35000000000001,65.01
8400,905,36,2025-12-15 14:23:21.686312,1,404.45,242.67
8401,901,29,2025-01-28 14:23:21.686312,3,151.85999999999999,91.11599999999999
8402,736,29,2025-03-01 14:23:21.686312,5,253.1,151.85999999999999
8403,371,32,2025-09-09 14:23:21.686312,3,935.8199999999999,561.492
8404,206,28,2025-09-04 14:23:21.686312,1,139.54,83.72399999999999
8405,648,32,2025-09-13 14:23:21.686312,5,1559.7,935.8199999999999
8406,136,7,2025-10-08 14:23:21.686312,1,489.18,293.508
8407,577,16,2025-05-31 14:23:21.686312,4,300.6,180.36
8408,172,29,2025-05-24 14:23:21.686312,3,151.85999999999999,91.11599999999999
8409,837,19,2025-12-26 14:23:21.686312,4,176.4,105.84
8410,221,7,2025-11-12 14:23:21.686312,4,1956.72,1174.032
8411,204,39,2025-01-07 14:23:21.686312,5,189.85,113.91
8412,345,38,2025-10-18 14:23:21.686312,5,2467.85,1480.71
8413,327,18,2025-12-29 14:23:21.686312,3,1486.41,891.846
8414,827,32,2025-06-03 14:23:21.686312,5,1559.7,935.8199999999999
8415,257,19,2025-08-28 14:23:21.686312,1,44.1,26.46
8416,625,20,2025-06-19 14:23:21.686312,5,466.04999999999995,279.63
8417,801,32,2025-05-11 14:23:21.686312,4,1247.76,748.656
8418,906,41,2025-07-09 14:23:21.686312,2,831.88,499.128
8419,709,9,2025-07-22 14:23:21.686312,1,310.75,186.45
8420,324,16,2025-05-02 14:23:21.686312,1,75.15,45.09
8421,354,1,2025-04-30 14:23:21.686312,1,23.43,14.058
8422,57,25,2025-03-15 14:23:21.686312,5,950.05,570.03
8423,466,27,2025-01-24 14:23:21.686312,1,279.49,167.694
8424,893,31,2025-06-30 14:23:21.686312,2,774.56,464.73599999999993
8425,379,8,2025-08-24 14:23:21.686312,1,233.1,139.85999999999999
8426,797,10,2025-08-27 14:23:21.686312,4,1098.76,659.256
8427,424,13,2025-09-07 14:23:21.686312,4,803.8,482.28
8428,891,21,2025-11-12 14:23:21.686312,2,674.44,404.66400000000004
8429,245,43,2025-06-21 14:23:21.686312,5,88.6,53.16
8430,949,3,2025-02-16 14:23:21.686312,3,626.67,376.00199999999995
8431,36,4,2025-11-21 14:23:21.686312,5,108.35000000000001,65.01
8432,855,7,2025-04-03 14:23:21.686312,3,1467.54,880.5239999999999
8433,224,13,2025-08-16 14:23:21.686312,1,200.95,120.57
8434,36,22,2025-04-10 14:23:21.686312,4,1581.04,948.6239999999999
8435,616,32,2025-10-17 14:23:21.686312,1,311.94,187.164
8436,522,29,2025-02-05 14:23:21.686312,2,101.24,60.74399999999999
8437,927,35,2025-09-19 14:23:21.686312,3,946.89,568.134
8438,41,41,2025-05-16 14:23:21.686312,4,1663.76,998.256
8439,914,3,2025-03-29 14:23:21.686312,3,626.67,376.00199999999995
8440,530,33,2025-05-23 14:23:21.686312,3,384.84000000000003,230.904
8441,346,20,2025-04-13 14:23:21.686312,4,372.84,223.70399999999998
8442,347,20,2025-09-22 14:23:21.686312,3,279.63,167.778
8443,716,21,2025-02-17 14:23:21.686312,1,337.22,202.33200000000002
8444,593,37,2025-05-03 14:23:21.686312,5,2017.15,1210.29
8445,505,19,2025-11-29 14:23:21.686312,2,88.2,52.92
8446,984,22,2025-06-24 14:23:21.686312,3,1185.78,711.468
8447,85,15,2025-07-22 14:23:21.686312,4,442.44,265.464
8448,753,16,2025-07-08 14:23:21.686312,2,150.3,90.18
8449,780,6,2025-11-23 14:23:21.686312,1,258.44,155.064
8450,44,49,2025-12-26 14:23:21.686312,1,72.76,43.656
8451,762,46,2025-07-04 14:23:21.686312,5,2031.6999999999998,1219.02
8452,718,10,2025-03-28 14:23:21.686312,3,824.0699999999999,494.442
8453,172,50,2025-03-17 14:23:21.686312,3,887.3399999999999,532.404
8454,264,14,2025-03-29 14:23:21.686312,3,959.58,575.748
8455,15,13,2025-05-27 14:23:21.686312,5,1004.75,602.8499999999999
8456,313,41,2025-05-28 14:23:21.686312,1,415.94,249.564
8457,241,26,2025-06-11 14:23:21.686312,4,1728.16,1036.896
8458,862,8,2025-05-21 14:23:21.686312,5,1165.5,699.3
8459,726,38,2025-04-20 14:23:21.686312,5,2467.85,1480.71
8460,70,44,2025-07-13 14:23:21.686312,2,718.82,431.29200000000003
8461,763,7,2025-06-30 14:23:21.686312,4,1956.72,1174.032
8462,664,40,2025-08-05 14:23:21.686312,5,406.25,243.75
8463,339,45,2025-11-24 14:23:21.686312,5,306.6,183.96
8464,563,42,2025-05-21 14:23:21.686312,2,812.24,487.344
8465,777,31,2025-10-04 14:23:21.686312,3,1161.84,697.1039999999999
8466,606,30,2025-06-30 14:23:21.686312,2,353.9,212.33999999999997
8467,453,43,2025-01-18 14:23:21.686312,4,70.88,42.528
8468,12,6,2025-05-20 14:23:21.686312,2,516.88,310.128
8469,647,34,2025-01-26 14:23:21.686312,4,1249.24,749.544
8470,563,47,2025-03-27 14:23:21.686312,3,774.96,464.976
8471,217,41,2025-06-02 14:23:21.686312,3,1247.82,748.692
8472,809,29,2025-10-09 14:23:21.686312,3,151.85999999999999,91.11599999999999
8473,17,33,2025-06-22 14:23:21.686312,3,384.84000000000003,230.904
8474,139,10,2025-10-09 14:23:21.686312,3,824.0699999999999,494.442
8475,807,40,2025-04-30 14:23:21.686312,3,243.75,146.25
8476,315,16,2025-06-29 14:23:21.686312,1,75.15,45.09
8477,456,12,2025-07-30 14:23:21.686312,4,1958.16,1174.896
8478,378,39,2025-03-19 14:23:21.686312,2,75.94,45.564
8479,212,17,2025-05-13 14:23:21.686312,4,1333.56,800.136
8480,137,19,2025-09-02 14:23:21.686312,2,88.2,52.92
8481,536,17,2025-07-21 14:23:21.686312,1,333.39,200.034
8482,507,12,2025-03-07 14:23:21.686312,2,979.08,587.448
8483,471,31,2025-11-15 14:23:21.686312,2,774.56,464.73599999999993
8484,488,30,2025-05-01 14:23:21.686312,1,176.95,106.16999999999999
8485,116,8,2025-03-13 14:23:21.686312,1,233.1,139.85999999999999
8486,438,25,2025-12-12 14:23:21.686312,5,950.05,570.03
8487,574,13,2025-06-29 14:23:21.686312,3,602.8499999999999,361.71
8488,58,33,2025-06-20 14:23:21.686312,3,384.84000000000003,230.904
8489,630,23,2025-10-18 14:23:21.686312,5,285.25,171.14999999999998
8490,30,19,2025-01-28 14:23:21.686312,4,176.4,105.84
8491,900,22,2025-03-10 14:23:21.686312,2,790.52,474.31199999999995
8492,814,14,2025-11-14 14:23:21.686312,1,319.86,191.916
8493,636,42,2025-07-22 14:23:21.686312,5,2030.6,1218.36
8494,166,20,2025-01-15 14:23:21.686312,3,279.63,167.778
8495,424,10,2025-06-06 14:23:21.686312,4,1098.76,659.256
8496,583,8,2025-10-18 14:23:21.686312,1,233.1,139.85999999999999
8497,367,33,2025-09-06 14:23:21.686312,5,641.4,384.84000000000003
8498,736,44,2025-02-24 14:23:21.686312,2,718.82,431.29200000000003
8499,304,28,2025-05-19 14:23:21.686312,3,418.62,251.17199999999997
8500,131,2,2025-04-18 14:23:21.686312,3,1079.1299999999999,647.478
8501,298,5,2025-07-28 14:23:21.686312,3,440.64,264.384
8502,751,27,2025-01-09 14:23:21.686312,4,1117.96,670.776
8503,934,38,2025-07-25 14:23:21.686312,5,2467.85,1480.71
8504,547,47,2025-08-23 14:23:21.686312,5,1291.6,774.9599999999999
8505,439,46,2025-02-27 14:23:21.686312,3,1219.02,731.4119999999999
8506,166,17,2025-10-16 14:23:21.686312,5,1666.9499999999998,1000.17
8507,692,41,2025-02-15 14:23:21.686312,1,415.94,249.564
8508,151,48,2025-05-17 14:23:21.686312,5,1120.45,672.27
8509,179,33,2025-07-29 14:23:21.686312,4,513.12,307.872
8510,989,18,2025-08-16 14:23:21.686312,3,1486.41,891.846
8511,831,20,2025-02-12 14:23:21.686312,5,466.04999999999995,279.63
8512,927,37,2025-06-17 14:23:21.686312,4,1613.72,968.232
8513,351,30,2025-06-29 14:23:21.686312,1,176.95,106.16999999999999
8514,628,1,2025-07-19 14:23:21.686312,3,70.28999999999999,42.174
8515,599,17,2025-08-30 14:23:21.686312,2,666.78,400.068
8516,718,25,2025-10-12 14:23:21.686312,5,950.05,570.03
8517,491,10,2025-11-22 14:23:21.686312,3,824.0699999999999,494.442
8518,655,5,2025-04-20 14:23:21.686312,2,293.76,176.256
8519,828,16,2025-11-11 14:23:21.686312,5,375.75,225.45000000000002
8520,814,27,2025-03-14 14:23:21.686312,1,279.49,167.694
8521,13,14,2025-05-19 14:23:21.686312,5,1599.3000000000002,959.5799999999999
8522,537,23,2025-11-19 14:23:21.686312,2,114.1,68.46
8523,773,23,2025-08-06 14:23:21.686312,5,285.25,171.14999999999998
8524,758,47,2025-12-04 14:23:21.686312,4,1033.28,619.968
8525,48,36,2025-07-22 14:23:21.686312,2,808.9,485.34
8526,554,20,2025-10-18 14:23:21.686312,1,93.21,55.925999999999995
8527,888,6,2025-10-04 14:23:21.686312,2,516.88,310.128
8528,62,39,2025-08-20 14:23:21.686312,4,151.88,91.128
8529,765,17,2025-01-12 14:23:21.686312,4,1333.56,800.136
8530,259,19,2025-04-06 14:23:21.686312,3,132.3,79.38
8531,225,16,2025-02-15 14:23:21.686312,4,300.6,180.36
8532,41,35,2025-09-19 14:23:21.686312,3,946.89,568.134
8533,341,45,2025-09-11 14:23:21.686312,1,61.32,36.792
8534,759,21,2025-06-26 14:23:21.686312,5,1686.1000000000001,1011.6600000000001
8535,537,17,2025-03-14 14:23:21.686312,3,1000.17,600.102
8536,801,46,2025-03-17 14:23:21.686312,2,812.68,487.60799999999995
8537,374,49,2025-09-18 14:23:21.686312,1,72.76,43.656
8538,199,43,2025-10-28 14:23:21.686312,1,17.72,10.632
8539,318,12,2025-10-11 14:23:21.686312,2,979.08,587.448
8540,871,45,2025-02-28 14:23:21.686312,5,306.6,183.96
8541,363,25,2025-02-22 14:23:21.686312,3,570.03,342.018
8542,663,9,2025-07-05 14:23:21.686312,5,1553.75,932.25
8543,817,11,2025-07-05 14:23:21.686312,2,44.16,26.496
8544,746,40,2025-04-19 14:23:21.686312,3,243.75,146.25
8545,453,49,2025-10-06 14:23:21.686312,3,218.28000000000003,130.968
8546,969,7,2025-05-06 14:23:21.686312,5,2445.9,1467.54
8547,899,38,2025-09-29 14:23:21.686312,3,1480.71,888.4259999999999
8548,709,20,2025-05-25 14:23:21.686312,3,279.63,167.778
8549,334,34,2025-10-13 14:23:21.686312,3,936.9300000000001,562.158
8550,198,45,2025-04-07 14:23:21.686312,2,122.64,73.584
8551,264,18,2025-05-03 14:23:21.686312,5,2477.3500000000004,1486.4099999999999
8552,778,40,2025-02-14 14:23:21.686312,2,162.5,97.5
8553,388,50,2025-06-14 14:23:21.686312,5,1478.8999999999999,887.3399999999999
8554,68,33,2025-09-22 14:23:21.686312,2,256.56,153.936
8555,482,49,2025-05-11 14:23:21.686312,4,291.04,174.624
8556,875,20,2025-10-06 14:23:21.686312,3,279.63,167.778
8557,364,11,2025-07-15 14:23:21.686312,2,44.16,26.496
8558,260,40,2025-07-08 14:23:21.686312,1,81.25,48.75
8559,885,43,2025-11-19 14:23:21.686312,2,35.44,21.264
8560,427,40,2025-08-08 14:23:21.686312,5,406.25,243.75
8561,145,5,2025-02-25 14:23:21.686312,4,587.52,352.512
8562,204,15,2025-06-29 14:23:21.686312,2,221.22,132.732
8563,616,20,2025-11-24 14:23:21.686312,2,186.42,111.85199999999999
8564,645,12,2025-05-30 14:23:21.686312,5,2447.7000000000003,1468.62
8565,816,38,2025-06-08 14:23:21.686312,1,493.57,296.142
8566,291,17,2025-07-09 14:23:21.686312,4,1333.56,800.136
8567,804,22,2025-02-02 14:23:21.686312,1,395.26,237.15599999999998
8568,516,11,2025-04-26 14:23:21.686312,4,88.32,52.992
8569,807,39,2025-04-10 14:23:21.686312,5,189.85,113.91
8570,426,32,2025-08-12 14:23:21.686312,5,1559.7,935.8199999999999
8571,367,21,2025-08-10 14:23:21.686312,3,1011.6600000000001,606.9960000000001
8572,112,28,2025-05-15 14:23:21.686312,4,558.16,334.89599999999996
8573,574,44,2025-02-14 14:23:21.686312,5,1797.0500000000002,1078.23
8574,59,34,2025-09-14 14:23:21.686312,4,1249.24,749.544
8575,611,22,2025-03-05 14:23:21.686312,3,1185.78,711.468
8576,429,5,2025-04-10 14:23:21.686312,2,293.76,176.256
8577,816,43,2025-12-16 14:23:21.686312,5,88.6,53.16
8578,766,25,2025-05-04 14:23:21.686312,3,570.03,342.018
8579,596,16,2025-01-24 14:23:21.686312,4,300.6,180.36
8580,196,47,2025-04-23 14:23:21.686312,3,774.96,464.976
8581,142,50,2025-08-21 14:23:21.686312,4,1183.12,709.872
8582,960,26,2025-12-25 14:23:21.686312,4,1728.16,1036.896
8583,599,21,2025-06-01 14:23:21.686312,5,1686.1000000000001,1011.6600000000001
8584,310,8,2025-02-04 14:23:21.686312,3,699.3,419.5799999999999
8585,921,24,2025-07-18 14:23:21.686312,2,438.86,263.316
8586,116,20,2025-05-16 14:23:21.686312,1,93.21,55.925999999999995
8587,104,2,2025-01-21 14:23:21.686312,2,719.42,431.652
8588,915,22,2025-07-28 14:23:21.686312,1,395.26,237.15599999999998
8589,732,46,2025-08-13 14:23:21.686312,4,1625.36,975.2159999999999
8590,66,14,2025-12-16 14:23:21.686312,4,1279.44,767.664
8591,633,3,2025-09-25 14:23:21.686312,2,417.78,250.66799999999998
8592,811,2,2025-12-18 14:23:21.686312,3,1079.1299999999999,647.478
8593,660,34,2025-04-14 14:23:21.686312,4,1249.24,749.544
8594,250,12,2025-10-07 14:23:21.686312,3,1468.6200000000001,881.172
8595,365,44,2025-06-19 14:23:21.686312,5,1797.0500000000002,1078.23
